,Text,Sentiments
229,"FARMERS GROUP INC &lt;FGRP> 4TH QTR NET
  Shr 80 cts vs 72 cts
      Net 55,513,000 vs 48,741,000
      Revs 290.9 mln vs 264.2 mln
      Year
      Shr 3.09 dlrs vs 2.72 dlrs
      Net 213,470,000 vs 184,649,000
      Revs 1.12 billion vs 992.9 mln
      Avg shrs 69,127,000 vs 68,004,000
  

",0
230,"POTOMAC ELECTRIC POWER CO &lt;POM> JAN NET
  Shr 27 cts vs 29 cts
      Net 13,555,000 vs 14,635,000
      Revs 104,606,000 vs 110,311,000
      Avg shrs 47.2 mln vs 47.1 mln
      12 mths
      Shr 4.10 dlrs vs 3.66 dlrs
      Net 226,653,000 vs 186,790,000
      Revs 1.4 billion vs 1.3 billion
      Avg shr 47.1 mln vs 47.1 mln
     
      NOTE: latest 12 mths net includes gain 46 cts per share for
  sale of Virginia service territory to Dominion Resources Inc
  &lt;D>.
  

",0
231,"&lt;COFAB INC> BUYS GULFEX FOR UNDISCLOSED AMOUNT
  CoFAB Inc said it acquired &lt;Gulfex Inc>,
  a Houston-based fabricator of custom high-pressure process
  vessels for the energy and petrochemical industries.
      CoFAB said its group of companies manufacture specialized
  cooling and lubricating systems for the oil and gas,
  petrochemical, utility, pulp and paper and marine industries.
  

",0
232,"U.S. WEEKLY SOYBEAN CRUSH 21,782,929 BUSHELS
  Reporting members of the National
  Soybean Processors Association (NSPA) crushed 21,782,929
  bushels of soybeans in the week ended Feb 25 compared with
  22,345,718 bushels in the previous week and 16,568,000 in the
  year-ago week, the association said.
      It said total crushing capacity for members was 25,873,904
  bushels vs 25,873,904 last week and 25,459,238 bushels last
  year.
      NSPA also said U.S. soybean meal exports in the week were
  117,866 tonnes vs 121,168 tonnes a week ago and compared with
  84,250 tonnes in the year-ago week.
      NSPA said the figures include only NSPA member firms.
  

",0
233,"TULTEX CORP &lt;TTX> SETS QUARTERLY DIVIDEND
  Qtly div eights cts vs eight cts prior
      Pay April one
      Record March 13
  

",0
234,"ATICO FINANCIAL CORP &lt;ATFC> 4TH QTR NET
  Shr 30 cts vs 5.92 dlrs
      Net 1,142,000 vs 16.0 mln
      Revs 10.6 mln vs 24.2 mln
      Year
      Shr 90 cts vs 6.20 dlrs
      Net 3,320,000 vs 16.9 mln
      Revs 45.00 mln vs 26.2 mln
      NOTE: 1986 4th qtr and yr amounts include acquisition of
  98.8 pct of common of Atico, formerly Peninsula Federal Savings
  and Loan Association, on January 24, 1986.
      1985 4th qtr and yr net include net gain of 15.9 mln dlrs
  or 5.86 dlrs per share on exchange of common of Pan America
  Banks Inc for common of NCNB Corp purusant to a merger of the
  companies.
  

",0
235,"ICO EXPORTERS TO MODIFY NEW PROPOSAL
  International Coffee Organization (ICO)
  exporters will modify their new proposal on quota resumption
  before presenting it to importers tomorrow, ICO delegates said.
      The change, which will be discussed tonight informally
  among producers, follows talks after the formal producer
  session with the eight-member producer splinter group and will
  affect the proposed quota distribution for 12 months from April
  one, they said.
      The proposed share-out would still include shortfall
  declarations, they said.
  

",0
236,"U.S. COMMERCIAL PAPER FALLS 375 MLN DLRS IN FEB 18 WEEK, FED SAYS

  U.S. COMMERCIAL PAPER FALLS 375 MLN DLRS IN FEB 18 WEEK, FED SAYS
  

",0
237,"N.Y. BUSINESS LOANS FALL 195 MLN DLRS IN FEB 18 WEEK, FED SAYS

  N.Y. BUSINESS LOANS FALL 195 MLN DLRS IN FEB 18 WEEK, FED SAYS
  

",0
238,"NEW YORK BANK DISCOUNT WINDOW BORROWINGS 64 MLN DLRS IN FEB 25 WEEK

  NEW YORK BANK DISCOUNT WINDOW BORROWINGS 64 MLN DLRS IN FEB 25 WEEK
  

",0
239,"NEW YORK BUSINESS LOANS FALL 195 MLN DLRS
  Commercial and industrial loans on the
  books of the 10 major New York banks, excluding acceptances,
  fell 195 mln dlrs to 65.06 billion in the week ended February
  18, the Federal Reserve Bank of New York said.
      Including acceptances, loans declined 114 mln dlrs to 65.89
  billion.
      Commercial paper outstanding nationally dropped 375 mln
  dlrs to 336.63 billion.
      National business loan data are scheduled to be released on
  Friday.
  

",0
240,"N.Y. BANK DISCOUNT BORROWINGS 64 MLN DLRS
  The eight major New York City banks had
  64 mln dlrs in average borrowings from the Federal Reserve in
  the week to Wednesday February 25, a Fed spokesman said.
      The week marked the second half of the two-week bank
  statement period that ended on Wednesday. The banks had no
  borrowings in the prior week.
      Commenting on the latest week, a Fed spokesman said that
  all of the borrowing occurred yesterday and was done by fewer
  than half of the banks.
      National data on discount window borrowings are due to be
  released at 1630 EST (2130 GMT).
  

",0
241,"PHILIPPINE LONG DISTANCE &lt;PHI> YEAR NET
  Shr primary 95.30 pesos vs 29.71 pesos
      Shr diluted 61.11 pesos vs 18.49 pesos
      Qtly div 1.25 pesos vs 1.25 pesos
      Net 1.9 billion vs 779 mln
      Revs 6.1 billion vs 4.7 billion
      NOTE: Full name Philippine Long Distance Telephone Co.
      Figures quoted in Philippine Pesos.
      Dividend payable April 15 to holders or record March 13.
  Exchange rate on day of dividend declaration was 20.792 pesos
  per dollar.
  

",0
242,"COMBUSTION ENGINEERING INC &lt;CSP> REGULAR DIV
  Qtly div 25 cts vs 25 cts prior
      Pay April 30
      Record April 16
  

",0
243,"TONKA CORP &lt;TKA> RAISES DIVIDEND
  Qtly div two cts vs 1.7 cts
      Pay March 26
      Record March 12
  

",0
244,"BDM INTERNATIONAL &lt;BDM> INCREASES QTRLY DIVS
  Annual div Class A 14 cts vs 12 cts prior
      Annual div Class B 12.1 cts vs 10.4 cts prior
      Payable April one
      Record March 20
      NOTE: full name is BDM International Inc.
  

",0
245,"SYSTEMATICS INC &lt;SYST> REGULAR PAYOUT
  Qtly div three cts vs three cts prior
      Pay March 13
      Record February 27
  

",0
246,"U.S. M-1 MONEY SUPPLY RISES 2.1 BILLION DLRS IN FEB 16 WEEK, FED SAYS

  U.S. M-1 MONEY SUPPLY RISES 2.1 BILLION DLRS IN FEB 16 WEEK, FED SAYS
  

",0
247,"&lt;IVACO INC> YEAR NET
  Shr 1.11 dlrs vs 1.04 dlrs
      Net 44,092,000 vs 35,145,000
      Revs 1.94 billion vs 1.34 billion
      Note: 1986 results include extraordinary gain of 1,035,000
  dlrs or six cts a share from secondary share offering of Canron
  unit.
  

",0
248,"U.S. BANK DISCOUNT BORROWINGS AVERAGE 310 MLN DLRS IN FEB 25 WEEK, FED SAYS

  U.S. BANK DISCOUNT BORROWINGS AVERAGE 310 MLN DLRS IN FEB 25 WEEK, FED SAYS
  

",0
249,"INVESTMENT FIRMS CUT CYCLOPS &lt;CYL> STAKE
  A group of affiliated New York
  investment firms said they lowered their stake in Cyclops Corp
  to 260,500 shares, or 6.4 pct of the total outstanding common
  stock, from 370,500 shares, or 9.2 pct.
      In a filing with the Securities and Exchange Commission,
  the group, led by Mutual Shares Corp, said it sold 110,000
  Cyclops common shares on Feb 17 and 19 for 10.0 mln dlrs.
  

",0
250,"ASCS TERMINAL MARKET VALUES FOR PIK GRAIN
  The Agricultural Stabilization and
  Conservation Service (ASCS) has established these unit values
  for commodities offered from government stocks through
  redemption of Commodity Credit Corporation commodity
  certificates, effective through the next business day.
      Price per bushel is in U.S. dollars. Sorghum is priced per
  CWT, corn yellow grade only.
       WHEAT     HRW   HRS    SRW   SWW   DURUM
   Chicago       --    3.04   2.98  --    --
   Ill. Track    --    --     3.16  --    --
   Toledo        --    3.04   2.98  2.90  --
   Memphis       --    --     3.05  --    --
   Peoria        --    --     3.11  --    --
   Denver        2.62  2.63  --    --    --
   Evansville    --    --    2.99  --    --
   Cincinnati    --    --    2.96  --    --
   Minneapolis   2.65  2.71  --    --    3.70
   Baltimore/
   Norf./Phil.   --    --    3.06  2.98  --
   Kansas City   2.87  --    3.17  --    --
   St. Louis     3.03  --    3.03  --    --
   Amarillo/
   Lubbock       2.64  --    --    --    --
                 HRW   HRS   SRW   SWW   DURUM
   Lou. Gulf     --    --    3.16  --    --
   Portland/
   Seattle       3.07  3.08  --    3.10  3.70
   Stockton      2.78  --    --    --    --
   L.A.          3.23  --    --    --    4.05
   Duluth        2.65  2.71  --    --    3.70
   Tex. Gulf     3.10  --    3.16  --    --
  
               CORN  BRLY  OATS  RYE   SOYB  SORG
   Chicago     1.47  --    --    --    4.81  2.49
   Ill. Track  1.49  2.04  --    --    4.85  2.52
   Toledo      1.41  2.04  1.50  --    4.78  2.39
   Memphis     1.59  1.95  1.71  --    4.90  2.86
   Peoria      1.51  ---   --    --    4.80  2.60
   Denver      1.56  1.56  --    --    --    2.54
   Evnsvlle    1.54  2.04  1.50  2.17  4.90  2.61
   Cinci       1.52  2.04  1.50  2.17  4.85  2.58
   Mpls        1.34  1.75  1.50  1.85  4.68  --
   Balt/Nor/
   Phil        1.70  1.80  --    --    4.98  3.12
   KC          1.49  1.56  1.64  --    4.76  2.58
   St Lo       1.54  --    1.66  --    4.90  2.91
   Amarlo/
   Lubbck      1.84  1.40  --    --    4.75  2.92
   Lou Gulf    1.73  --    --    --    5.05  3.12
   Port/
   Seattle     1.87  2.10  1.68  --    --    --
   Stockton    2.18  2.23  2.10  --    --    4.00
   LA          2.54  2.50  --    --    --    4.38
   Duluth      1.34  1.75  1.50  1.85  4.68  --
   Tex Gulf    1.73  1.48  1.73  --    5.05  3.12
  

",0
251,"CORADIAN CORP &lt;CDIN> 4TH QTR NET
  Shr profit three cts vs loss three cts
      Net profit 363,000 vs loss 197,000
      Revs 3,761,000 vs 2,666,000
      Year
      Shr profit one cent vs loss 37 cts
      Net profit 129,000 vs loss 1,715,000
      Revs 11.4 mln vs 10.9 mln
      Avg shrs 10,694,081 vs 4,673,253
  

",0
252,"26-FEB-1987
  26-FEB-1987

",0
253,"26-FEB-1987
  26-FEB-1987

",0
254,"26-FEB-1987
  26-FEB-1987

",0
255,"26-FEB-1987
  26-FEB-1987

",0
256,"WORLD MARKET PRICE FOR UPLAND COTTON - USDA
  The U.S. Agriculture Department
  announced the prevailing world market price, adjusted to U.S.
  quality and location, for Strict Low Middling, 1-1/16 inch
  upland cotton at 52.69 cts per lb, to be in effect through
  midnight March 5.
      The adjusted world price is at average U.S. producing
  locations (near Lubbock, Texas) and will be further adjusted
  for other qualities and locations. The price will be used in
  determining First Handler Cotton Certificate payment rates.
      Based on data for the week ended February 26, the adjusted
  world price for upland cotton is determined as follows, in cts
  per lb --
   Northern European Price               66.32
        Adjustments --
   Average U.S. spot mkt location 10.42 
   SLM 1-1/16 inch cotton          1.80 
   Average U.S. location           0.53
   Sum of adjustments              12.75
   Adjusted world price            53.57
  

",0
257,"SUGAR QUOTA IMPORTS DETAILED -- USDA
  The U.S. Agriculture Department said
  cumulative sugar imports from individual countries during the
  1987 quota year, which began January 1, 1987 and ends December
  31, 1987 were as follows, with quota allocations for the quota
  year in short tons, raw value --
              CUMULATIVE     QUOTA 1987
                IMPORTS     ALLOCATIONS
   ARGENTINA        nil          39,130
   AUSTRALIA        nil          75,530
   BARBADOS         nil           7,500
   BELIZE           nil          10,010
   BOLIVIA          nil           7,500
   BRAZIL           nil         131,950
   CANADA           nil          18,876
                             QUOTA 1987
                IMPORTS     ALLOCATIONS
   COLOMBIA         103          21,840
   CONGO            nil           7,599
   COSTA RICA       nil          17,583
   IVORY COAST      nil           7,500
   DOM REP        5,848         160,160
   ECUADOR          nil          10,010
   EL SALVADOR      nil          26,019.8
   FIJI             nil          25,190
   GABON            nil           7,500
                             QUOTA 1987
                IMPORTS     ALLOCATIONS
   GUATEMALA        nil          43,680
   GUYANA           nil          10,920
   HAITI            nil           7,500
   HONDURAS         nil          15,917.2
   INDIA            nil           7,500
   JAMAICA          nil          10,010
   MADAGASCAR       nil           7,500
   MALAWI           nil           9,,100
                             QUOTA 1987
                 IMPORTS    ALLOCATIONS
   MAURITIUS         nil         10,920
   MEXICO             37          7,500
   MOZAMBIQUE        nil         11,830
   PANAMA            nil         26,390
   PAPUA NEW GUINEA  nil          7,500
   PARAGUAY          nil          7,500
   PERU              nil         37,310
   PHILIPPINES       nil        143,780
   ST.CHRISTOPHER-
   NEVIS             nil          7,500
                            QUOTA 1987
                  IMPORTS  ALLOCATIONS
   SWAZILAND          nil         14,560
   TAIWAN             nil         10,920
   THAILAND           nil         12,740
   TRINIDAD-TOBAGO    nil          7,500
   URUGUAY            nil          7,500
   ZIMBABWE           nil         10,920
  

",0
258,"GRAIN SHIPS LOADING AT PORTLAND
  There were seven grain ships loading and
  six ships were waiting to load at Portland, according to the
  Portland Merchants Exchange.
  

",0
259,"MERIDIAN BANCORP INC &lt;MRDN> SETS REGULAR PAYOUT
  Qtly div 25 cts vs 25 cts prior
      Pay April one
      Record March 15
  

",0
260,"U.S. BANK DISCOUNT BORROWINGS 310 MLN DLRS
  U.S. bank discount window borrowings
  less extended credits averaged 310 mln dlrs in the week to
  Wednesday February 25, the Federal Reserve said.
      The Fed said that overall borrowings in the week fell 131
  mln dlrs to 614 mln dlrs, with extended credits up 10 mln dlrs
  at 304 mln dlrs. The week was the second half of a two-week
  statement period. Net borrowings in the prior week averaged 451
  mln dlrs.
      Commenting on the two-week statement period ended February
  25, the Fed said that banks had average net free reserves of
  644 mln dlrs a day, down from 1.34 billion two weeks earlier.
      A Federal Reserve spokesman told a press briefing that
  there were no large single day net misses in the Fed's reserve
  projections in the week to Wednesday.
      He said that natural float had been ""acting a bit
  strangely"" for this time of year, noting that there had been
  poor weather during the latest week.
      The spokesman said that natural float ranged from under 500
  mln dlrs on Friday, for which he could give no reason, to
  nearly one billion dlrs on both Thursday and Wednesday.
      The Fed spokeman could give no reason for Thursday's high
  float, but he said that about 750 mln dlrs of Wednesday's
  float figure was due to holdover and transportation float at
  two widely separated Fed districts.
      For the week as a whole, he said that float related as of
  adjustments were ""small,"" adding that they fell to a negative
  750 mln dlrs on Tuesday due to a number of corrections for
  unrelated cash letter errors in six districts around the
  country.
      The spokesman said that on both Tuesday and Wednesday, two
  different clearing banks had system problems and the securities
  and Federal funds wires had to be held open until about 2000 or
  2100 EST on both days.
      However, he said that both problems were cleared up during
  both afternoons and there was no evidence of any reserve
  impact.
      During the week ended Wednesday, 45 pct of net discount
  window borrowings were made by the smallest banks, with 30 pct
  by the 14 large money center banks and 25 pct by large regional
  institutions.
      On Wednesday, 55 pct of the borrowing was accounted for by
  the money center banks, with 30 pct by the large regionals and
  15 pct by the smallest banks.
      The Fed spokesman said the banking system had excess
  reserves on Thursday, Monday and Tuesday and a deficit on
  Friday and Wedndsday. That produced a small daily average
  deficit for the week as a whole.
      For the two-week period, he said there were relatively high
  excess reserves on a daily avearge, almost all of which were at
  the smallest banks.
  

",0
261,"AMERICAN EXPRESS &lt;AXP> SEEN IN POSSIBLE SPINNOFF
  American Express Co remained silent on
  market rumors it would spinoff all or part of its Shearson
  Lehman Brothers Inc, but some analysts said the company may be
  considering such a move because it is unhappy with the market
  value of its stock.
      American Express stock got a lift from the rumor, as the
  market calculated a partially public Shearson may command a
  good market value, thereby boosting the total value of American
  Express. The rumor also was accompanied by talk the financial
  services firm would split its stock and boost its dividend.
      American Express closed on the New York Stock Exchange at
  72-5/8, up 4-1/8 on heavy volume.
      American Express would not comment on the rumors or its
  stock activity.
      Analysts said comments by the company at an analysts'
  meeting Tuesday helped fuel the rumors as did an announcement
  yesterday of management changes.
      At the meeting, company officials said American Express
  stock is undervalued and does not fully reflect the performance
  of Shearson, according to analysts.
      Yesterday, Shearson said it was elevating its chief
  operating officer, Jeffery Lane, to the added position of
  president, which had been vacant. It also created four new
  positions for chairmen of its operating divisions.
      Analysts speculated a partial spinoff would make most
  sense, contrary to one variation on market rumors of a total
  spinoff.
      Some analysts, however, disagreed that any spinoff of
  Shearson would be good since it is a strong profit center for
  American Express, contributing about 20 pct of earnings last
  year.
      ""I think it is highly unlikely that American Express is
  going to sell shearson,"" said Perrin Long of Lipper Analytical.
  He questioned what would be a better investment than ""a very
  profitable securities firm.""
      Several analysts said American Express is not in need of
  cash, which might be the only reason to sell a part of a strong
  asset.
      But others believe the company could very well of
  considered the option of spinning out part of Shearson, and one
  rumor suggests selling about 20 pct of it in the market.
      Larry Eckenfelder of Prudential-Bache Securities said he
  believes American Express could have considered a partial
  spinoff in the past.
      ""Shearson being as profitable as it is would have fetched a
  big premium in the market place. Shearson's book value is in
  the 1.4 mln dlr range. Shearson in the market place would
  probably be worth three to 3.5 bilion dlrs in terms of market
  capitalization,"" said Eckenfelder.
      Some analysts said American Express could use capital since
  it plans to expand globally.
      ""They have enormous internal growth plans that takes
  capital. You want your stock to reflect realistic valuations to
  enhance your ability to make all kinds of endeavors down the
  road,"" said E.F. Hutton Group analyst Michael Lewis.
      ""They've outlined the fact that they're investing heavily
  in the future, which goes heavily into the international
  arena,"" said Lewis. ""...That does not preclude acquisitions and
  divestitures along the way,"" he said.
      Lewis said if American Express reduced its exposure to the
  brokerage business by selling part of shearson, its stock might
  better reflect other assets, such as the travel related
  services business.
      ""It could find its true water mark with a lesser exposure
  to brokerage. The value of the other components could command a
  higher multiple because they constitute a higher percentage of
  the total operating earnings of the company,"" he said.
       Lewis said Shearson contributed 316 mln in after-tax
  operating earnings, up from about 200 mln dlrs in 1985.
  

",0
262,"LIBERTY ALL-STAR &lt;USA> SETS INITIAL PAYOUT
  Liberty All-Star Equity Fund said
  it declared an initial dividend of five cts per share, payable
  April two to shareholders of record March 20.
      It said the dividend includes a quarterly dividend of three
  cts a share and a special payout of two cts a share, which
  covers the period from November three, 1986, when the fund
  began operations, to December 31, 1986.
      The fund said its quarterly dividend rate may fluctuate in
  the future.
  

",0
263,"CHINESE PORK OUTPUT SEEN LOWER -- USDA
  High feed prices will cause the
  Chinese to reduce hog herd growth and pork production this
  year, the U.S. Agriculture Department said.
      In its World Production and Trade Report, the department
  said hog numbers at the start of 1987 were estimated at 331.6
  mln head, up slightly from 1986, and 10 mln head above earlier
  projections for 1987.
      Pork production in 1986 was up 4.2 pct to 17.25 mln tonnes,
  slightly below earlier estimates, it said.
      For 1987, production is projected to fall to 17.05 mln
  tonnes.
      Feed prices at the end of January were reported 35 to 40
  pct above year-ago levels, the department said.
  

",0
264,"IVACO SEES MINIMAL FIRST QUARTER EARNINGS
  (Ivaco Inc) said price pressure on steel
  products, particularly in the U.S., and the recent increase in
  the value of the Canadian dollar is expected to result in
  ""minimal"" first quarter earnings.
      It said subsequent quarters should show substantial
  improvement from first quarter levels but 1987 earnings will
  not reach 1986 levels as long as those conditions continue.
       Ivaco earlier reported 1986 profit rose to 44.1 mln dlrs,
  after a one mln dlr extraordinary gain, from 35.1 mln dlrs the
  previous year. It said demand for the company's products are
  continuing at high levels and sales are expected to show
  further growth. Revenues last year rose to 1.94 billion dlrs
  from 1.34 billion dlrs in 1985.       
  

",0
265,"U.S. GRAIN CARLOADINGS FALL IN WEEK
  U.S. grain carloadings totaled 26,108
  cars in the week ended February 21, down 2.2 pct from the
  previous week but 22.8 pct above the corresponding week a year
  ago, the Association of American Railroads reported.
      Grain mill product loadings in the week totalled 11,382
  cars, down 1.8 pct from the previous week but 7.6 pct above the
  same week a year earlier, the association said.
  

",0
266,"HONG KONG FIRM UPS WRATHER&lt;WCO> STAKE TO 11 PCT
  Industrial Equity (Pacific) Ltd, a
  Hong Kong investment firm, said it raised its stake in Wrather
  Corp to 816,000 shares, or 11.3 pct of the total outstanding
  common stock, from 453,300 shares, or 6.3 pct.
      In a filing with the Securities and Exchange Commission,
  Industrial Equity, which is principally owned by Brierley
  Investments Ltd, a publicly held New Zealand company, said it
  bought 362,700 Wrather common shares between Feb 13 and 24 for
  6.6 mln dlrs.
      When it first disclosed its stake in Wrather earlier this
  month, it said it bought the stock for investment purposes.
  

",0
267,"COLECO INDUSTRIES INC &lt;CLO> 4TH QTR
  Shr loss 6.48 DLS VS PROFIT 23 CTS
      Net loss 110.6 mln vs profit 4.1 mln
      Revs 74.0 mln vs 152.0 mln
      Year
      Shr loss 6.52 dlrs vs profit 3.87 dlrs
      net loss 111.2 mln vs profit 64.2 mln
      Revs 501.0 mln vs 776.0 mln
  

",0
268,"DIAMOND SHAMROCK (DIA) CUTS CRUDE PRICES
  Diamond Shamrock Corp said that
  effective today it had cut its contract prices for crude oil by
  1.50 dlrs a barrel.
      The reduction brings its posted price for West Texas
  Intermediate to 16.00 dlrs a barrel, the copany said.
      ""The price reduction today was made in the light of falling
  oil product prices and a weak crude oil market,"" a company
  spokeswoman said.
      Diamond is the latest in a line of U.S. oil companies that
  have cut its contract, or posted, prices over the last two days
  citing weak oil markets.
  

",0
269,"LIEBERT CORP &lt;LIEB> APPROVES MERGER
  Liebert Corp said its shareholders
  approved the merger of a wholly-owned subsidiary of Emerson
  Electric Co &lt;EMR>.
      Under the terms of the merger, each Liebert shareholder
  will receive .3322 shares of Emerson stock for each Liebert
  share.
  

",0
270,"NORTHERN TELECOM PROPOSES TWO-FOR-ONE STOCK SPLIT

  NORTHERN TELECOM PROPOSES TWO-FOR-ONE STOCK SPLIT
  

",0
271,"COLECO INDUSTRIES &lt;CLC> SEES PROFIT IN 1987
  Coleco Industries Inc said
  it expects to return to profitability in 1987.
      Earlier, Coleco reported a net loss of 111.2 mln dlrs for
  the year ended December 31 compared to a profit of 64.2 mln
  dlrs in the year earlier.
      In a prepared statement, the company said the dramatic
  swing in operating results was due primarily to the steep
  decline in sales of Cabbage Patch Kids products from 600 mln
  dlrs to 230 mln dlrs.
      Coleco said it changed from a single product company to a
  more diversified organization through four major acquisitions
  last year.
      Products from the new acquisitions and other new product
  introductions are expected to enable it to return to
  profitability, it said.
      At the annual Toy Fair earlier this month, vice president
  Morton Handel said analysts' 1987 projected earnings of 90 cts
  a share on sales of 600 mln dlrs are reasonable.
  

",0
272,"26-FEB-1987
  26-FEB-1987

",0
273,"26-FEB-1987
  26-FEB-1987

",0
274,"GULF APPLIED TECHNOLOGIES &lt;GATS> SELLS UNITS
  Gulf Applied Technologies Inc said it
  sold its subsidiaries engaged in pipeline and terminal
  operations for 12.2 mln dlrs.
      The company said the sale is subject to certain post
  closing adjustments, which it did not explain.
  

",0
275,"INVESTMENT GROUP RAISES ROBESON &lt;RBSN> STAKE
  A group of affiliated Miami-based
  investment firms led by Fundamental Management Corp said it
  raised its stake in Robeson Industries Corp to 238,000 shares,
  or 14.6 pct of the total, from 205,000 or 12.8 pct.
      In a filing with the Securities and Exchange Commission,
  the group said it bought 32,800 Robeson common shares between
  Jan 26 and Feb 9 for 175,691 dlrs.
      The group said it may buy more shares and plans to study
  Robeson's operations. Afterwards it may recommend that
  management make changes in its operations. Fundamental
  Management Chairman Carl Singer was recently elected to the
  Robeson board.
  

",0
276,"GAO LIKELY TO SHOW CERTS MORE COSTLY THAN CASH
  A study on grain certificates due out
  shortly from the Government Accounting Office (GAO) could show
  that certificates cost the government 10 to 15 pct more than
  cash outlays, administration and industry sources said.
      Analysis that the GAO has obtained from the Agriculture
  Department and the Office of Management and Budget suggests
  that certificates cost more than cash payments, a GAO official
  told Reuters.
      GAO is preparing the certificate study at the specific
  request of Sen. Jesse Helms (R-N.C.), former chairman of the
  senate agriculture committee.
      The report, which will focus on the cost of certificates
  compared to cash, is scheduled to be released in mid March.
      The cost of certificates, said the GAO source, depends on
  the program's impact on the USDA loan program.
      If GAO determines that certificates encourage more loan
  entries or cause more loan forfeitures, then the net cost of
  the program would go up. However, if it is determined that
  certificates have caused the government grain stockpile to
  decrease, the cost effect of certificates would be less.
      GAO will not likely suggest whether the certificates
  program should be slowed or expanded, the GAO official said.
      But a negative report on certificates ""will fuel the fire
  against certificates and weigh heavily on at least an increase
  in the certificate program,"" an agricultural consultant said.
      The OMB is said to be against any expansion of the program,
  while USDA remains firmly committed to it.
  

",0
277,"DAHLBERG INC &lt;DAHL> 4TH QTR NET
  Shr profit 10 cts vs loss seven cts
      Net profit 286,870 vs loss 156,124
      Revs 10.0 mln vs 7,577,207
      Year
      Shr profit five cts vs profit 42 cts
      Net profit 160,109 vs profit 906,034
      Revs 38.1 mln vs 31.2 mln
      Avg shrs 2.9 mln vs 2.2 mln
      NOTE: 1986 year includes 53 weeks.
  

",0
278,"CITY NATIONAL CORP &lt;CTYN> RAISES DIVIDEND
  Shr 16 cts vs 13 cts
      Pay April 15
      Record March 31
  

",0
279,"&lt;PAGE PETROLEUM LTD> YEAR LOSS
  Shr loss 1.98 dlrs vs loss 5.24 dlrs
      Net loss 23.3 mln vs loss 44.8 mln
      Revs 13.6 mln vs 29.6 mln
      Note: 1986 net includes nine mln dlr extraordinary loss for
  oil and gas writedowns and unrealized foreign exchange losses
  vs yr-ago loss of 32.5 mln dlrs.
  

",0
280,"IDB COMMUNICATIONS GROUP INC &lt;IDBX> YEAR NET
  Period ended December 31.
      Shr 25 cts vs 20 cts
      Net 801,000 vs 703,000
      Revs 6,318,000 vs 3,926,000
  

",0
281,"ARMOR ALL PRODUCTS CORP &lt;ARMR> QUARTERLY DIV
  Qtly div ten cts vs ten cts
      Pay April 1
      Record March 9
  

",0
282,"OPEC MAY HAVE TO MEET TO FIRM PRICES - ANALYSTS
  OPEC may be forced to meet before a
  scheduled June session to readdress its production cutting
  agreement if the organization wants to halt the current slide
  in oil prices, oil industry analysts said.
      ""The movement to higher oil prices was never to be as easy
  as OPEC thought. They may need an emergency meeting to sort out
  the problems,"" said Daniel Yergin, director of Cambridge Energy
  Research Associates, CERA.
      Analysts and oil industry sources said the problem OPEC
  faces is excess oil supply in world oil markets.
      ""OPEC's problem is not a price problem but a production
  issue and must be addressed in that way,"" said Paul Mlotok, oil
  analyst with Salomon Brothers Inc.
      He said the market's earlier optimism about OPEC and its
  ability to keep production under control have given way to a
  pessimistic outlook that the organization must address soon if
  it wishes to regain the initiative in oil prices.
      But some other analysts were uncertain that even an
  emergency meeting would address the problem of OPEC production
  above the 15.8 mln bpd quota set last December.
      ""OPEC has to learn that in a buyers market you cannot have
  deemed quotas, fixed prices and set differentials,"" said the
  regional manager for one of the major oil companies who spoke
  on condition that he not be named. ""The market is now trying to
  teach them that lesson again,"" he added.
      David T. Mizrahi, editor of Mideast reports, expects OPEC
  to meet before June, although not immediately. However, he is
  not optimistic that OPEC can address its principal problems.
      ""They will not meet now as they try to take advantage of the
  winter demand to sell their oil, but in late March and April
  when demand slackens,"" Mizrahi said.
      But Mizrahi said that OPEC is unlikely to do anything more
  than reiterate its agreement to keep output at 15.8 mln bpd.""
      Analysts said that the next two months will be critical for
  OPEC's ability to hold together prices and output.
      ""OPEC must hold to its pact for the next six to eight weeks
  since buyers will come back into the market then,"" said Dillard
  Spriggs of Petroleum Analysis Ltd in New York.
      But Bijan Moussavar-Rahmani of Harvard University's Energy
  and Environment Policy Center said that the demand for OPEC oil
  has been rising through the first quarter and this may have
  prompted excesses in its production.
      ""Demand for their (OPEC) oil is clearly above 15.8 mln bpd
  and is probably closer to 17 mln bpd or higher now so what we
  are seeing characterized as cheating is OPEC meeting this
  demand through current production,"" he told Reuters in a
  telephone interview.
  

",0
