"No.","Time","Source","Destination","Protocol","Length","Info"
"13165","2977.063916","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xca5b No such name A d33d38AZLHMVZ.tentopspot.net SOA a.gtld-servers.net"
"13166","2977.117910","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xedde No such name A d33d51XIYLTFY.tentopspot.net SOA a.gtld-servers.net"
"13167","2977.461458","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x3480 No such name A d33d62QG2YLFM.tentopspot.net SOA a.gtld-servers.net"
"13168","2977.768403","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x4d54 No such name A d33d31NSW4YLT.tentopspot.net SOA a.gtld-servers.net"
"13169","2978.075620","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xd932 No such name A d33d32EB3G63D.tentopspot.net SOA a.gtld-servers.net"
"13170","2978.091823","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xbb4b No such name A d33d64VORYGC5.tentopspot.net SOA a.gtld-servers.net"
"13171","2978.380148","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x27a2 No such name A d33d64BAMNXW4.tentopspot.net SOA a.gtld-servers.net"
"13172","2979.304508","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x8f31 No such name A d33d54ZDJNVSW.tentopspot.net SOA a.gtld-servers.net"
"13173","2979.609663","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xfeb8 No such name A d33d2445DVNUQ.tentopspot.net SOA a.gtld-servers.net"
"13174","2979.919084","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xee4a No such name A d33d52GKZ3FON.tentopspot.net SOA a.gtld-servers.net"
"13175","2980.240332","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x9f94 No such name A d33d612GC4ZOE.tentopspot.net SOA a.gtld-servers.net"
"13176","2980.530587","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xafab No such name A d33d64BWWCZLD.tentopspot.net SOA a.gtld-servers.net"
"13177","2980.838102","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x5c67 No such name A d33d21MVXGC4Z.tentopspot.net SOA a.gtld-servers.net"
"13178","2981.147452","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xc943 No such name A d33d61AOZXWY5.tentopspot.net SOA a.gtld-servers.net"
"13179","2981.455430","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x5c1a No such name A d33d03LUOBQXI.tentopspot.net SOA a.gtld-servers.net"
"13180","2981.761291","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x8046 No such name A d33d28IDDN5XG.tentopspot.net SOA a.gtld-servers.net"
"13181","2982.068920","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x9f90 No such name A d33d06I2LNMVX.tentopspot.net SOA a.gtld-servers.net"
"13182","2982.124958","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x8d48 No such name A d33d01HI5LNEB.tentopspot.net SOA a.gtld-servers.net"
"13183","2982.479801","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x60ee No such name A d33d52SWOZLTO.tentopspot.net SOA a.gtld-servers.net"
"13184","2982.786420","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x555b No such name A d33d51RQXGLRA.tentopspot.net SOA a.gtld-servers.net"
"13185","2983.093570","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x34c7 No such name A d33d61NRXXEZL.tentopspot.net SOA a.gtld-servers.net"
"13186","2983.400214","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xe5bf No such name A d33d04NEBUXA4.tentopspot.net SOA a.gtld-servers.net"
"13187","2983.460534","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x5eca No such name A d33d593VNUQGI.tentopspot.net SOA a.gtld-servers.net"
"13188","2983.806674","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x2fc8 No such name A d33d1133MN5ZC.tentopspot.net SOA a.gtld-servers.net"
"13189","2984.117796","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1120 No such name A d33d09A43JOQQ.tentopspot.net SOA a.gtld-servers.net"
"13190","2984.423590","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x0213 No such name A d33d14GC3LFOQ.tentopspot.net SOA a.gtld-servers.net"
"13191","2984.731696","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xe287 No such name A d33d14WCAQKCI.tentopspot.net SOA a.gtld-servers.net"
"13192","2985.038860","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x7e9a No such name A d33d47NCEKRSH.tentopspot.net SOA a.gtld-servers.net"
"13193","2985.274410","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x941f No such name A d33d49JBEUUS2.tentopspot.net SOA a.gtld-servers.net"
"13194","2985.330499","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x30bd No such name A d33d51MJVHE6U.tentopspot.net SOA a.gtld-servers.net"
"13195","2985.653961","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x38e1 No such name A d33d16CRKJJVI.tentopspot.net SOA a.gtld-servers.net"
"13196","2985.960551","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xfdc4 No such name A d33d46VKWK5MF.tentopspot.net SOA a.gtld-servers.net"
"13197","2986.369235","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xa496 No such name A d33d12SWRQGEZ.tentopspot.net SOA a.gtld-servers.net"
"13198","2986.676454","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x4c65 No such name A d33d41DGNBVGY.tentopspot.net SOA a.gtld-servers.net"
"13199","2986.919933","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xcb79 No such name A d33d403TQOLBM.tentopspot.net SOA a.gtld-servers.net"
"13200","2987.292777","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x9c0c No such name A d33d05JRWIZLG.tentopspot.net SOA a.gtld-servers.net"
"13201","2987.599056","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xca8b No such name A d33d02M5UGS2T.tentopspot.net SOA a.gtld-servers.net"
"13202","2987.659733","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x8a2f No such name A d33d02LNRWW43.tentopspot.net SOA a.gtld-servers.net"
"13203","2988.007449","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xf732 No such name A d33d213QOFZHG.tentopspot.net SOA a.gtld-servers.net"
"13204","2988.069892","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xc80f No such name A d33d045DVOZ3X.tentopspot.net SOA a.gtld-servers.net"
"13205","2988.415769","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1997 No such name A d33d49Q6L2FMX.tentopspot.net SOA a.gtld-servers.net"
"13206","2988.725312","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x25b7 No such name A d33d01SA3LBMV.tentopspot.net SOA a.gtld-servers.net"
"13207","2989.033322","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1381 No such name A d33d05RWK3TBO.tentopspot.net SOA a.gtld-servers.net"
"13208","2989.094275","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xd03c No such name A d33d62MQHM33M.tentopspot.net SOA a.gtld-servers.net"
"13209","2989.153003","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1215 No such name A d33d39OV2HAYL.tentopspot.net SOA a.gtld-servers.net"
"13210","2989.219718","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xea76 No such name A d33d53UEBRW63.tentopspot.net SOA a.gtld-servers.net"
"13211","2989.545283","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x971b No such name A d33d17TENFWWK.tentopspot.net SOA a.gtld-servers.net"
"13212","2989.848450","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x2ed7 No such name A d33d643TUOVWS.tentopspot.net SOA a.gtld-servers.net"
"13213","2989.862030","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xa24a No such name A d33d02AZLHMVZ.tentopspot.net SOA a.gtld-servers.net"
"13214","2990.156291","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xaeb5 No such name A d33d03XIYLTFY.tentopspot.net SOA a.gtld-servers.net"
"13215","2990.464447","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xed83 No such name A d33d33QHAZLMN.tentopspot.net SOA a.gtld-servers.net"
"13216","2990.769464","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x5263 No such name A d33d48RSW45DF.tentopspot.net SOA a.gtld-servers.net"
"13217","2991.080465","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x10e2 No such name A d33d53ONYXKZJ.tentopspot.net SOA a.gtld-servers.net"
"13218","2991.489139","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xe1d2 No such name A d33d25AOZUXIY.tentopspot.net SOA a.gtld-servers.net"
"13219","2991.547409","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x4578 No such name A d33d49LFEBYG6.tentopspot.net SOA a.gtld-servers.net"
"13220","2991.898915","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xf6a9 No such name A d33d044TUORUX.tentopspot.net SOA a.gtld-servers.net"
"13221","2991.966324","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xeca0 No such name A d33d02I33SEB2.tentopspot.net SOA a.gtld-servers.net"
"13222","2991.983446","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x8240 No such name A d33d39HK4TQNF.tentopspot.net SOA a.gtld-servers.net"
"13223","2992.308821","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xe622 No such name A d33d11ZSYIDTM.tentopspot.net SOA a.gtld-servers.net"
"13224","2992.614751","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1f70 No such name A d33d17VSCAZTB.tentopspot.net SOA a.gtld-servers.net"
"13225","2992.921520","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xde08 No such name A d33d51MNUWY2L.tentopspot.net SOA a.gtld-servers.net"
"13226","2993.014007","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xbbdf No such name A d33d03TNFZSA2.tentopspot.net SOA a.gtld-servers.net"
"13227","2993.333871","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1b8f No such name A d33d36LQON2W2.tentopspot.net SOA a.gtld-servers.net"
"13228","2993.640166","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xddf0 No such name A d33d17LRAMR2W.tentopspot.net SOA a.gtld-servers.net"
"13229","2993.946211","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x5e52 No such name A d33d08S4ZAOZS.tentopspot.net SOA a.gtld-servers.net"
"13230","2994.255594","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x51c6 No such name A d33d18WYIDJNZ.tentopspot.net SOA a.gtld-servers.net"
"13231","2994.311599","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xfded No such name A d33d582GK4TEO.tentopspot.net SOA a.gtld-servers.net"
"13232","2994.562446","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x2cbc No such name A d33d11VWSA3LJ.tentopspot.net SOA a.gtld-servers.net"
"13233","2994.869367","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xfdb9 No such name A d33d59FQQGC5B.tentopspot.net SOA a.gtld-servers.net"
"13234","2995.277996","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x6912 No such name A d33d14AMRQXA2.tentopspot.net SOA a.gtld-servers.net"
"13235","2995.336185","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xb907 No such name A d33d45LCOVZSA.tentopspot.net SOA a.gtld-servers.net"
"13236","2995.605276","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xb991 No such name A d33d52YLVM52W.tentopspot.net SOA a.gtld-servers.net"
"13237","2995.658723","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x759c No such name A d33d33KLRANVX.tentopspot.net SOA a.gtld-servers.net"
"13238","2995.993969","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x3345 No such name A d33d09XEYTJEB.tentopspot.net SOA a.gtld-servers.net"
"13239","2996.302602","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xc0b8 No such name A d33d053HK3DQO.tentopspot.net SOA a.gtld-servers.net"
"13240","2996.610442","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x6025 No such name A d33d03V2GC5DF.tentopspot.net SOA a.gtld-servers.net"
"13241","2996.917513","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x2f19 No such name A d33d54EB2WY5D.tentopspot.net SOA a.gtld-servers.net"
"13242","2997.225048","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1444 No such name A d33d57SNFRWSZ.tentopspot.net SOA a.gtld-servers.net"
"13243","2997.283962","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1e34 No such name A d33d11LTEB3HK.tentopspot.net SOA a.gtld-servers.net"
"13244","2997.588840","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xbaab No such name A d33d513DQOV2G.tentopspot.net SOA a.gtld-servers.net"
"13245","2997.666692","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x4b80 No such name A d33d08C5DFFYQ.tentopspot.net SOA a.gtld-servers.net"
"13246","2997.940086","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xcd8b No such name A d33d31GK5DJMF.tentopspot.net SOA a.gtld-servers.net"
"13247","2998.006443","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xbe5e No such name A d33d62WSAYJAO.tentopspot.net SOA a.gtld-servers.net"
"13248","2998.351043","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x2dbb No such name A d33d20F2WC3JA.tentopspot.net SOA a.gtld-servers.net"
"13249","2998.407410","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x2cfe No such name A d33d37MV2SA3T.tentopspot.net SOA a.gtld-servers.net"
"13250","2998.470224","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x0095 No such name A d33d19JONUSAZ.tentopspot.net SOA a.gtld-servers.net"
"13251","2998.700279","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x8b2d No such name A d33d58LVNFZW2.tentopspot.net SOA a.gtld-servers.net"
"13252","2998.961982","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x10f4 No such name A d33d2133EEBTG.tentopspot.net SOA a.gtld-servers.net"
"13253","2999.020135","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xa2db No such name A d33d49C5LDNFR.tentopspot.net SOA a.gtld-servers.net"
"13254","2999.073887","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xe371 No such name A d33d15HK4ZAMF.tentopspot.net SOA a.gtld-servers.net"
"13255","2999.375199","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x003f No such name A d33d48RSAYJAN.tentopspot.net SOA a.gtld-servers.net"
"13256","2999.597549","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xe8a1 No such name A d33d20Z2W4YZO.tentopspot.net SOA a.gtld-servers.net"
"13257","2999.887493","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xe7b3 No such name A d33d01EBSXI2L.tentopspot.net SOA a.gtld-servers.net"
"13258","3000.194185","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x0143 No such name A d33d57BNUQHG2.tentopspot.net SOA a.gtld-servers.net"
"13259","3000.494232","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xcdd0 No such name A d33d38LUEBQW2.tentopspot.net SOA a.gtld-servers.net"
"13260","3000.807897","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xb43a No such name A d33d49ZLUEBSX.tentopspot.net SOA a.gtld-servers.net"
"13261","3001.116193","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1ebd No such name A d33d12QIDFOUQ.tentopspot.net SOA a.gtld-servers.net"
"13262","3001.175682","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x09ae No such name A d33d59GY2LHOV.tentopspot.net SOA a.gtld-servers.net"
"13263","3001.235680","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xcae0 No such name A d33d18WGCIDHO.tentopspot.net SOA a.gtld-servers.net"
"13264","3001.289695","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x444b No such name A d33d20JQXM2LE.tentopspot.net SOA a.gtld-servers.net"
"13265","3001.305761","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xc635 No such name A d33d36MEQHA5L.tentopspot.net SOA a.gtld-servers.net"
"13266","3001.626482","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x725d No such name A d33d34MOZUW4Y.tentopspot.net SOA a.gtld-servers.net"
"13267","3001.892887","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x869f No such name A d33d20LSEBSWO.tentopspot.net SOA a.gtld-servers.net"
"13268","3002.131053","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1c7d No such name A d33d01ZLUEBQW.tentopspot.net SOA a.gtld-servers.net"
"13269","3002.190479","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xe5a3 No such name A d33d23GIDVOJX.tentopspot.net SOA a.gtld-servers.net"
"13270","3002.447910","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x6838 No such name A d33d55GCLRANR.tentopspot.net SOA a.gtld-servers.net"
"13271","3002.754336","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x38ed No such name A d33d05XXEZLNE.tentopspot.net SOA a.gtld-servers.net"
"13272","3003.061738","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xcd23 No such name A d33d37BUXA43V.tentopspot.net SOA a.gtld-servers.net"
"13273","3003.369228","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x077f No such name A d33d01NUQGI33.tentopspot.net SOA a.gtld-servers.net"
"13274","3003.676213","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x126c No such name A d33d32MN5ZCA4.tentopspot.net SOA a.gtld-servers.net"
"13275","3003.952279","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xbdd5 No such name A d33d293JOQQGC.tentopspot.net SOA a.gtld-servers.net"
"13276","3004.002913","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x0257 No such name A d33d093LFOQWC.tentopspot.net SOA a.gtld-servers.net"
"13277","3004.058126","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xf2b8 No such name A d33d49AY3PNZZ.tentopspot.net SOA a.gtld-servers.net"
"13278","3004.116973","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x34cd No such name A d33d19WKY3UMV.tentopspot.net SOA a.gtld-servers.net"
"13279","3004.392838","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xa0bd No such name A d33d542HK4RAM.tentopspot.net SOA a.gtld-servers.net"
"13280","3004.700397","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x2c66 No such name A d33d03FSGS4DJ.tentopspot.net SOA a.gtld-servers.net"
"13281","3004.757854","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x0458 No such name A d33d38ONRWS3T.tentopspot.net SOA a.gtld-servers.net"
"13282","3005.314161","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xa863 No such name A d33d24HEBSWY2.tentopspot.net SOA a.gtld-servers.net"
"13283","3005.619464","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xd39c No such name A d33d15LUFYQG2.tentopspot.net SOA a.gtld-servers.net"
"13284","3005.707658","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x5e07 No such name A d33d59YLFMNSW.tentopspot.net SOA a.gtld-servers.net"
"13285","3006.032657","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x6f71 No such name A d33d384YLTEB3.tentopspot.net SOA a.gtld-servers.net"
"13286","3006.339399","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1755 No such name A d33d25G63DVOR.tentopspot.net SOA a.gtld-servers.net"
"13287","3006.642833","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x0e41 No such name A d33d51YGC5BAM.tentopspot.net SOA a.gtld-servers.net"
"13288","3006.696355","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xbade No such name A d33d22NXW4ZDJ.tentopspot.net SOA a.gtld-servers.net"
"13289","3006.750513","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xd5b7 No such name A d33d46NVSW45D.tentopspot.net SOA a.gtld-servers.net"
"13290","3007.053148","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xae51 No such name A d33d61VNUQGKZ.tentopspot.net SOA a.gtld-servers.net"
"13291","3007.359578","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xbf0e No such name A d33d093FON2GC.tentopspot.net SOA a.gtld-servers.net"
"13292","3007.418471","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x415d No such name A d33d534ZOEBKE.tentopspot.net SOA a.gtld-servers.net"
"13293","3007.660352","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x7346 No such name A d33d04SU2DPNX.tentopspot.net SOA a.gtld-servers.net"
"13294","3007.716985","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x784c No such name A d33d46DG5SFOJ.tentopspot.net SOA a.gtld-servers.net"
"13295","3007.775358","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1e72 No such name A d33d19PTAZDEL.tentopspot.net SOA a.gtld-servers.net"
"13296","3007.830742","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1240 No such name A d33d044YHEX2F.tentopspot.net SOA a.gtld-servers.net"
"13297","3008.184430","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x937d No such name A d33d53OYZW47J.tentopspot.net SOA a.gtld-servers.net"
"13298","3008.489007","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xa5ae No such name A d33d55AMV2GSY.tentopspot.net SOA a.gtld-servers.net"
"13299","3008.794864","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x0273 No such name A d33d37LNEBQSA.tentopspot.net SOA a.gtld-servers.net"
"13300","3009.102764","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x8bd2 No such name A d33d314LVMFWS.tentopspot.net SOA a.gtld-servers.net"
"13301","3009.408486","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x27bd No such name A d33d30AZLVEBX.tentopspot.net SOA a.gtld-servers.net"
"13302","3009.716247","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x45b9 No such name A d33d50GS43JEB.tentopspot.net SOA a.gtld-servers.net"
"13303","3010.025379","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x9b56 No such name A d33d31SXK2LTN.tentopspot.net SOA a.gtld-servers.net"
"13304","3010.081001","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xdcdf No such name A d33d01VXWIIDG.tentopspot.net SOA a.gtld-servers.net"
"13305","3010.322263","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x042d No such name A d33d17MF2WG2L.tentopspot.net SOA a.gtld-servers.net"
"13306","3010.778087","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xe454 No such name A d33d62COVZSAY.tentopspot.net SOA a.gtld-servers.net"
"13307","3010.835329","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xbb47 No such name A d33d24LDEBQSA.tentopspot.net SOA a.gtld-servers.net"
"13308","3011.082811","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x6ba9 No such name A d33d253TVNZRS.tentopspot.net SOA a.gtld-servers.net"
"13309","3011.315177","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x9107 No such name A d33d564IDFORU.tentopspot.net SOA a.gtld-servers.net"
"13310","3011.374950","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x29bd No such name A d33d42WC3JAME.tentopspot.net SOA a.gtld-servers.net"
"13311","3011.664285","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xd189 No such name A d33d43QHC5LBN.tentopspot.net SOA a.gtld-servers.net"
"13312","3011.901580","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x3189 No such name A d33d24UQGK5JA.tentopspot.net SOA a.gtld-servers.net"
"13313","3012.176318","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x85c6 No such name A d33d15NZUXG2J.tentopspot.net SOA a.gtld-servers.net"
"13314","3012.482642","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x9d02 No such name A d33d62AMV2WS4.tentopspot.net SOA a.gtld-servers.net"
"13315","3012.543291","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xc3a5 No such name A d33d153NN5SCA.tentopspot.net SOA a.gtld-servers.net"
"13316","3012.603890","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xb3a6 No such name A d33d10ZTBOVRW.tentopspot.net SOA a.gtld-servers.net"
"13317","3012.892244","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1999 No such name A d33d35SYTVOMQ.tentopspot.net SOA a.gtld-servers.net"
"13318","3013.202210","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x49e1 No such name A d33d08GCYZAME.tentopspot.net SOA a.gtld-servers.net"
"13319","3013.260039","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1fa4 No such name A d33d47QG45LOM.tentopspot.net SOA a.gtld-servers.net"
"13320","3013.613101","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xc008 No such name A d33d37MXCAZLU.tentopspot.net SOA a.gtld-servers.net"
"13321","3013.851207","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x9572 No such name A d33d21NFQW2ID.tentopspot.net SOA a.gtld-servers.net"
"13322","3013.907523","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x0431 No such name A d33d47TNF2CAY.tentopspot.net SOA a.gtld-servers.net"
"13323","3014.224861","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xbfb1 No such name A d33d39LNMV2CA.tentopspot.net SOA a.gtld-servers.net"
"13324","3014.281149","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xffd6 No such name A d33d06ZLYEBSX.tentopspot.net SOA a.gtld-servers.net"
"13325","3014.631774","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x66ec No such name A d33d21KIDMNFT.tentopspot.net SOA a.gtld-servers.net"
"13326","3014.688644","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xa674 No such name A d33d11XK3DBEB.tentopspot.net SOA a.gtld-servers.net"
"13327","3015.041690","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x8773 No such name A d33d11TXEYLWN.tentopspot.net SOA a.gtld-servers.net"
"13328","3015.308663","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x71c5 No such name A d33d58FSGCIDQ.tentopspot.net SOA a.gtld-servers.net"
"13329","3015.325290","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x9025 No such name A d33d36OVWHM2L.tentopspot.net SOA a.gtld-servers.net"
"13330","3015.657741","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1d51 No such name A d33d57OMFZCAZ.tentopspot.net SOA a.gtld-servers.net"
"13331","3015.962903","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x0b5e No such name A d33d24LHMV2CA.tentopspot.net SOA a.gtld-servers.net"
"13332","3016.272576","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x7304 No such name A d33d12YLDEB2X.tentopspot.net SOA a.gtld-servers.net"
"13333","3016.578344","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x51ff No such name A d33d17E3TBFYQ.tentopspot.net SOA a.gtld-servers.net"
"13334","3016.872266","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x621c No such name A d33d17GY33SMV.tentopspot.net SOA a.gtld-servers.net"
"13335","3017.101431","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xd1c2 No such name A d33d02WSA2LQO.tentopspot.net SOA a.gtld-servers.net"
